Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1062346,-,-,-,26.97,-80.1,0,8,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,21.3,0.54,0.085,0.66,0,0,0,0,1,17.1,0,0,0,0,0.25,77,107.83,0.97,0.15,1022,2.3000000000000003,146,4,0.0000,0.0000
2017,1,1,0,30,21.3,0.54,0.085,0.66,0,0,0,0,1,17.1,0,0,0,0,0.25,77,114.25,0.97,0.15,1022,2.3000000000000003,148,4.1000000000000005,0.0000,0.0000
2017,1,1,1,0,21.3,0.5,0.083,0.66,0,0,0,0,1,17.3,0,0,0,0,0.25,77.77,120.75,0.97,0.15,1022,2.4000000000000004,150,4.1000000000000005,0.0000,0.0000
2017,1,1,1,30,21.200000000000003,0.5,0.083,0.66,0,0,0,0,1,17.3,0,0,0,0,0.25,78.24,127.32000000000001,0.97,0.15,1022,2.4000000000000004,152,4,0.0000,0.0000
2017,1,1,2,0,21.200000000000003,0.47000000000000003,0.083,0.66,0,0,0,0,1,17.5,0,0,0,0,0.25,79.45,133.93,0.97,0.15,1022,2.4000000000000004,153,4,0.0000,0.0000
2017,1,1,2,30,21.200000000000003,0.47000000000000003,0.083,0.66,0,0,0,0,1,17.5,0,0,0,0,0.25,79.45,140.58,0.97,0.15,1022,2.4000000000000004,154,3.9000000000000004,0.0000,0.0000
2017,1,1,3,0,21.200000000000003,0.45,0.083,0.66,0,0,0,0,1,17.7,0,0,0,0,0.249,80.28,147.26,0.97,0.15,1022,2.4000000000000004,154,3.9000000000000004,0.0000,0.0000
2017,1,1,3,30,21.1,0.45,0.083,0.66,0,0,0,0,1,17.7,0,0,0,0,0.249,80.77,153.94,0.97,0.15,1022,2.4000000000000004,154,3.9000000000000004,0.0000,0.0000
2017,1,1,4,0,21.1,0.43,0.084,0.66,0,0,0,0,1,17.7,0,0,0,0,0.249,81.07000000000001,160.59,0.97,0.15,1022,2.4000000000000004,153,3.8000000000000003,0.0000,0.0000
2017,1,1,4,30,21.1,0.43,0.084,0.66,0,0,0,0,1,17.7,0,0,0,0,0.249,80.99,167.15,0.98,0.15,1021,2.5,153,3.8000000000000003,0.0000,0.0000
2017,1,1,5,0,21.1,0.4,0.08700000000000001,0.66,0,0,0,0,1,17.8,0,0,0,0,0.249,81.36,173.27,0.98,0.15,1021,2.5,153,3.8000000000000003,0.0000,0.0000
2017,1,1,5,30,21.1,0.4,0.08700000000000001,0.66,0,0,0,0,1,17.8,0,0,0,0,0.249,81.36,175.78,0.98,0.15,1021,2.4000000000000004,152,3.9000000000000004,0.0000,0.0000
2017,1,1,6,0,21,0.39,0.089,0.66,0,0,0,0,1,18,0,0,0,0,0.249,83.04,170.91,0.98,0.15,1021,2.4000000000000004,151,3.9000000000000004,0.0000,0.0000
2017,1,1,6,30,21,0.39,0.089,0.66,0,0,0,0,1,18,0,0,0,0,0.249,83.04,164.53,0.98,0.15,1021,2.4000000000000004,150,4,0.0000,0.0000
2017,1,1,7,0,21,0.39,0.092,0.66,0,0,0,0,1,18.2,0,0,0,0,0.249,84,157.91,0.98,0.15,1021,2.4000000000000004,149,4,0.0000,0.0000
2017,1,1,7,30,21,0.39,0.092,0.66,0,0,0,0,1,18.2,0,0,0,0,0.249,84,151.24,0.98,0.15,1021,2.5,149,4,0.0000,0.0000
2017,1,1,8,0,21,0.39,0.096,0.66,0,0,0,0,1,18.400000000000002,0,0,0,0,0.249,84.91,144.56,0.98,0.15,1021,2.5,148,4.1000000000000005,0.0000,0.0000
2017,1,1,8,30,21.1,0.39,0.096,0.66,0,0,0,0,1,18.400000000000002,0,0,0,0,0.249,84.39,137.89000000000001,0.98,0.15,1021,2.5,149,4.1000000000000005,0.0000,0.0000
2017,1,1,9,0,21.1,0.4,0.101,0.66,0,0,0,0,1,18.5,0,0,0,0,0.249,85.23,131.25,0.98,0.15,1021,2.5,149,4.1000000000000005,0.0000,0.0000
2017,1,1,9,30,21.1,0.4,0.101,0.66,0,0,0,0,1,18.5,0,0,0,0,0.249,85.23,124.65,0.98,0.15,1021,2.5,149,4,0.0000,0.0000
2017,1,1,10,0,21.1,0.41000000000000003,0.107,0.66,0,0,0,0,1,18.7,0,0,0,0,0.249,86.11,118.11,0.98,0.15,1021,2.5,150,4,0.0000,0.0000
2017,1,1,10,30,21.1,0.41000000000000003,0.107,0.66,0,0,0,0,1,18.7,0,0,0,0,0.249,86.11,111.64,0.98,0.15,1021,2.5,149,3.9000000000000004,0.0000,0.0000
2017,1,1,11,0,21.1,0.43,0.109,0.66,0,0,0,0,1,18.8,0,0,0,0,0.249,86.99,105.24000000000001,0.98,0.15,1021,2.5,149,3.9000000000000004,0.0000,0.0000
2017,1,1,11,30,21.400000000000002,0.43,0.109,0.66,0,0,0,0,1,18.8,0,0,0,0,0.249,85.41,98.96000000000001,0.98,0.15,1021,2.6,148,3.9000000000000004,0.0000,0.0000
2017,1,1,12,0,21.700000000000003,0.45,0.108,0.66,0,0,0,0,1,19.1,0,0,0,0,0.249,84.96000000000001,92.8,0.98,0.15,1022,2.6,147,3.9000000000000004,0.0000,0.0000
2017,1,1,12,30,22.6,0.45,0.108,0.66,26,121,33,0,1,19.1,26,121,0,33,0.248,80.44,86.59,0.98,0.15,1022,2.6,147,4.1000000000000005,0.0000,0.0000
2017,1,1,13,0,23.6,0.47000000000000003,0.10300000000000001,0.66,53,376,113,0,1,19.900000000000002,53,376,0,113,0.248,79.76,80.9,0.98,0.15,1022,2.6,146,4.4,0.0000,0.0000
2017,1,1,13,30,24,0.47000000000000003,0.10300000000000001,0.66,72,533,206,0,1,19.900000000000002,72,533,0,206,0.248,77.87,75.37,0.97,0.15,1022,2.7,146,4.7,10.0414,7.7117
2017,1,1,14,0,24.400000000000002,0.48,0.093,0.66,81,651,303,0,0,19.8,81,651,0,303,0.248,75.5,70.12,0.97,0.15,1023,2.7,146,5,15.4950,11.9974
2017,1,1,14,30,24.700000000000003,0.48,0.093,0.66,90,718,391,0,0,19.8,90,718,0,391,0.248,74.17,65.25,0.97,0.15,1023,2.8000000000000003,147,5.2,20.8166,16.1997
2017,1,1,15,0,25,0.49,0.085,0.66,94,777,472,0,1,20,94,777,0,472,0.248,73.67,60.84,0.97,0.15,1023,2.8000000000000003,147,5.300000000000001,25.8914,20.2123
2017,1,1,15,30,25.200000000000003,0.49,0.085,0.66,99,808,539,0,0,20,99,808,0,539,0.248,72.8,57.01,0.97,0.15,1023,2.9000000000000004,148,5.300000000000001,30.2055,23.6271
2017,1,1,16,0,25.3,0.5,0.089,0.66,104,827,592,0,2,20.3,338,105,0,400,0.248,73.72,53.88,0.97,0.15,1022,2.9000000000000004,149,5.300000000000001,22.7505,17.8183
2017,1,1,16,30,25.5,0.5,0.089,0.66,107,840,629,0,2,20.3,296,27,0,313,0.248,72.86,51.58,0.97,0.15,1022,3,149,5.300000000000001,17.9737,14.0880
2017,1,1,17,0,25.6,0.52,0.088,0.66,107,848,650,0,1,20.5,107,848,0,650,0.248,73.49,50.230000000000004,0.97,0.15,1022,3.1,150,5.2,37.5189,29.4199
2017,1,1,17,30,25.700000000000003,0.52,0.088,0.66,107,850,655,0,1,20.5,107,850,0,655,0.248,72.99,49.910000000000004,0.97,0.15,1021,3.1,150,5.1000000000000005,37.8521,29.6839
2017,1,1,18,0,25.700000000000003,0.54,0.112,0.66,118,820,638,0,2,20.6,296,21,0,310,0.247,73.43,50.63,0.97,0.15,1021,3.1,150,5,17.8668,14.0084
2017,1,1,18,30,25.700000000000003,0.54,0.112,0.66,116,807,609,0,0,20.6,116,807,0,609,0.247,73.43,52.36,0.98,0.15,1021,3.2,149,4.800000000000001,34.8616,27.3182
2017,1,1,19,0,25.700000000000003,0.55,0.11800000000000001,0.66,115,782,563,0,0,20.6,115,782,0,563,0.247,73.44,54.99,0.98,0.15,1020,3.2,148,4.7,31.8614,24.9436
2017,1,1,19,30,25.5,0.55,0.11800000000000001,0.66,110,753,505,0,0,20.6,110,753,0,505,0.247,74.31,58.4,0.98,0.15,1020,3.2,146,4.5,28.0940,21.9609
2017,1,1,20,0,25.400000000000002,0.54,0.117,0.66,103,713,433,0,1,20.700000000000003,103,713,0,433,0.247,75.10000000000001,62.47,0.98,0.15,1020,3.2,144,4.3,23.5077,18.3324
2017,1,1,20,30,25.1,0.54,0.117,0.66,95,656,350,0,0,20.700000000000003,95,656,0,350,0.246,76.52,67.07000000000001,0.98,0.15,1021,3.2,141,4.2,18.3717,14.2733
2017,1,1,21,0,24.900000000000002,0.56,0.114,0.66,82,579,260,0,0,20.900000000000002,82,579,0,260,0.246,78.67,72.10000000000001,0.98,0.15,1021,3.2,138,4,13.0567,10.0820
2017,1,1,21,30,24.400000000000002,0.56,0.114,0.66,67,458,166,0,0,20.900000000000002,67,458,0,166,0.246,81.04,77.47,0.98,0.15,1021,3.2,136,3.8000000000000003,7.9668,6.0947
2017,1,1,22,0,24,0.59,0.099,0.66,42,299,78,0,1,20.900000000000002,42,299,0,78,0.245,82.77,83.08,0.98,0.15,1021,3.2,134,3.7,0.0000,0.0000
2017,1,1,22,30,23.8,0.59,0.099,0.66,12,38,13,0,1,20.900000000000002,12,38,0,13,0.245,83.76,88.73,0.97,0.15,1021,3.2,133,3.7,0.0000,0.0000
2017,1,1,23,0,23.6,0.63,0.082,0.66,0,0,0,0,0,20.900000000000002,0,0,0,0,0.245,84.60000000000001,95.15,0.97,0.15,1022,3.1,132,3.8000000000000003,0.0000,0.0000
2017,1,1,23,30,23.5,0.63,0.082,0.66,0,0,0,0,1,20.900000000000002,0,0,0,0,0.245,85.11,101.36,0.97,0.15,1022,3.1,131,3.8000000000000003,0.0000,0.0000
2017,1,2,0,0,23.400000000000002,0.66,0.07100000000000001,0.66,0,0,0,0,1,20.900000000000002,0,0,0,0,0.245,85.87,107.69,0.97,0.15,1022,3.1,131,3.8000000000000003,0.0000,0.0000
2017,1,2,0,30,23.400000000000002,0.66,0.07100000000000001,0.66,0,0,0,0,1,20.900000000000002,0,0,0,0,0.245,85.87,114.12,0.97,0.15,1022,3.1,130,3.9000000000000004,0.0000,0.0000
2017,1,2,1,0,23.3,0.68,0.064,0.66,0,0,0,0,1,21,0,0,0,0,0.245,86.67,120.62,0.96,0.15,1023,3,130,3.9000000000000004,0.0000,0.0000
2017,1,2,1,30,23.3,0.68,0.064,0.66,0,0,0,0,1,21,0,0,0,0,0.245,86.67,127.19,0.96,0.15,1023,3,130,4,0.0000,0.0000
2017,1,2,2,0,23.3,0.67,0.058,0.66,0,0,0,0,1,21.1,0,0,0,0,0.245,87.37,133.81,0.96,0.15,1023,3,129,4.2,0.0000,0.0000
2017,1,2,2,30,23.3,0.67,0.058,0.66,0,0,0,0,1,21.1,0,0,0,0,0.245,87.28,140.46,0.96,0.15,1022,3,129,4.3,0.0000,0.0000
2017,1,2,3,0,23.200000000000003,0.63,0.057,0.66,0,0,0,0,1,21.3,0,0,0,0,0.245,89.04,147.13,0.96,0.15,1022,3,129,4.4,0.0000,0.0000
2017,1,2,3,30,23.200000000000003,0.63,0.057,0.66,0,0,0,0,1,21.3,0,0,0,0,0.245,89.04,153.81,0.96,0.15,1022,3,129,4.5,0.0000,0.0000
2017,1,2,4,0,23.200000000000003,0.55,0.064,0.66,0,0,0,0,1,21.5,0,0,0,0,0.244,90.32000000000001,160.47,0.97,0.15,1022,3.1,129,4.6000000000000005,0.0000,0.0000
2017,1,2,4,30,23.1,0.55,0.064,0.66,0,0,0,0,1,21.5,0,0,0,0,0.244,90.87,167.02,0.97,0.15,1022,3.1,130,4.6000000000000005,0.0000,0.0000
2017,1,2,5,0,23.1,0.5,0.069,0.66,0,0,0,0,1,21.700000000000003,0,0,0,0,0.244,91.95,173.13,0.97,0.15,1022,3.1,130,4.7,0.0000,0.0000
2017,1,2,5,30,23.1,0.5,0.069,0.66,0,0,0,0,1,21.700000000000003,0,0,0,0,0.244,91.95,175.73,0.97,0.15,1022,3.2,131,4.6000000000000005,0.0000,0.0000
2017,1,2,6,0,23.1,0.48,0.068,0.66,0,0,0,0,3,21.900000000000002,0,0,0,0,0.243,92.93,170.97,0.97,0.15,1022,3.2,132,4.6000000000000005,0.0000,0.0000
2017,1,2,6,30,23.1,0.48,0.068,0.66,0,0,0,0,3,21.900000000000002,0,0,0,0,0.243,92.93,164.6,0.97,0.15,1022,3.3000000000000003,133,4.6000000000000005,0.0000,0.0000
2017,1,2,7,0,23.200000000000003,0.48,0.065,0.66,0,0,0,0,1,21.900000000000002,0,0,0,0,0.243,92.58,157.99,0.97,0.15,1021,3.3000000000000003,134,4.5,0.0000,0.0000
2017,1,2,7,30,23.200000000000003,0.48,0.065,0.66,0,0,0,0,1,21.900000000000002,0,0,0,0,0.243,92.58,151.32,0.97,0.15,1021,3.3000000000000003,136,4.4,0.0000,0.0000
2017,1,2,8,0,23.200000000000003,0.46,0.066,0.66,0,0,0,0,1,22,0,0,0,0,0.243,92.96000000000001,144.64000000000001,0.97,0.15,1021,3.4000000000000004,137,4.3,0.0000,0.0000
2017,1,2,8,30,23.200000000000003,0.46,0.066,0.66,0,0,0,0,1,22,0,0,0,0,0.243,92.96000000000001,137.97,0.97,0.15,1021,3.4000000000000004,138,4.3,0.0000,0.0000
2017,1,2,9,0,23.3,0.47000000000000003,0.066,0.66,0,0,0,0,1,22.1,0,0,0,0,0.243,92.73,131.33,0.97,0.15,1021,3.4000000000000004,139,4.2,0.0000,0.0000
2017,1,2,9,30,23.3,0.47000000000000003,0.066,0.66,0,0,0,0,1,22.1,0,0,0,0,0.243,92.73,124.73,0.97,0.15,1021,3.4000000000000004,140,4.2,0.0000,0.0000
2017,1,2,10,0,23.3,0.48,0.063,0.66,0,0,0,0,1,22.1,0,0,0,0,0.243,92.79,118.18,0.97,0.15,1021,3.4000000000000004,140,4.1000000000000005,0.0000,0.0000
2017,1,2,10,30,23.3,0.48,0.063,0.66,0,0,0,0,0,22.1,0,0,0,0,0.242,92.79,111.7,0.97,0.15,1021,3.4000000000000004,140,4.2,0.0000,0.0000
2017,1,2,11,0,23.400000000000002,0.47000000000000003,0.058,0.66,0,0,0,0,0,22.1,0,0,0,0,0.242,92.28,105.31,0.97,0.15,1022,3.4000000000000004,140,4.2,0.0000,0.0000
2017,1,2,11,30,23.6,0.47000000000000003,0.058,0.66,0,0,0,0,1,22.1,0,0,0,0,0.242,91.18,99.02,0.97,0.15,1022,3.4000000000000004,141,4.3,0.0000,0.0000
2017,1,2,12,0,23.8,0.49,0.058,0.66,0,0,0,0,1,22.3,0,0,0,0,0.241,91.09,92.85000000000001,0.97,0.15,1022,3.4000000000000004,141,4.4,0.0000,0.0000
2017,1,2,12,30,24.200000000000003,0.49,0.058,0.66,23,199,34,0,1,22.3,23,199,0,34,0.241,88.94,86.63,0.97,0.15,1022,3.4000000000000004,141,4.7,0.0000,0.0000
2017,1,2,13,0,24.700000000000003,0.48,0.06,0.66,45,446,115,0,1,22.8,45,446,0,115,0.241,89.34,80.93,0.97,0.15,1023,3.4000000000000004,142,5,0.0000,0.0000
2017,1,2,13,30,25,0.48,0.06,0.66,59,596,209,0,1,22.8,59,596,0,209,0.241,87.76,75.4,0.97,0.15,1023,3.4000000000000004,143,5.300000000000001,10.1850,7.8215
2017,1,2,14,0,25.200000000000003,0.43,0.065,0.66,71,681,303,0,0,22.700000000000003,71,681,0,303,0.241,86.16,70.14,0.97,0.15,1023,3.4000000000000004,143,5.6000000000000005,15.4922,11.9950
2017,1,2,14,30,25.5,0.43,0.065,0.66,79,744,391,0,0,22.700000000000003,79,744,0,391,0.241,84.64,65.25,0.97,0.15,1023,3.5,144,5.800000000000001,20.8166,16.1997
2017,1,2,15,0,25.700000000000003,0.42,0.078,0.66,91,772,467,0,1,22.6,91,772,0,467,0.241,82.89,60.83,0.98,0.15,1023,3.5,145,6,25.6187,19.9995
2017,1,2,15,30,25.8,0.42,0.078,0.66,95,805,534,0,1,22.6,95,805,0,534,0.241,82.32000000000001,56.980000000000004,0.98,0.15,1022,3.5,146,6,29.9299,23.4118
2017,1,2,16,0,26,0.41000000000000003,0.082,0.66,101,821,586,0,2,22.5,322,76,0,367,0.241,81.21000000000001,53.84,0.98,0.15,1022,3.6,148,6,20.8772,16.3514
2017,1,2,16,30,26.1,0.41000000000000003,0.082,0.66,103,837,624,0,3,22.5,345,93,0,402,0.241,80.66,51.52,0.98,0.15,1021,3.6,149,5.800000000000001,23.0898,18.0985
2017,1,2,17,0,26.1,0.41000000000000003,0.082,0.66,105,845,646,0,3,22.5,143,0,0,143,0.241,80.42,50.15,0.98,0.15,1021,3.6,150,5.7,8.2566,6.4744
2017,1,2,17,30,26.1,0.41000000000000003,0.082,0.66,105,846,651,0,3,22.400000000000002,273,6,0,277,0.241,80.34,49.82,0.98,0.15,1020,3.7,150,5.6000000000000005,16.0129,12.5578
2017,1,2,18,0,26.1,0.43,0.08600000000000001,0.66,106,837,638,0,1,22.400000000000002,106,837,0,638,0.241,79.91,50.52,0.98,0.15,1020,3.7,150,5.4,36.7863,28.8430
2017,1,2,18,30,26,0.43,0.08600000000000001,0.66,104,827,611,0,3,22.3,346,117,0,418,0.241,80.3,52.24,0.98,0.15,1019,3.7,149,5.4,23.9397,18.7604
2017,1,2,19,0,25.900000000000002,0.43,0.08700000000000001,0.66,102,808,567,0,3,22.3,261,19,0,272,0.241,80.76,54.86,0.98,0.15,1019,3.7,148,5.300000000000001,15.4023,12.0587
2017,1,2,19,30,25.8,0.43,0.08700000000000001,0.66,98,781,508,0,2,22.3,297,116,0,358,0.241,81.24,58.27,0.98,0.15,1019,3.7,147,5.2,19.9302,15.5803
2017,1,2,20,0,25.6,0.44,0.084,0.66,91,747,438,0,0,22.3,91,747,0,438,0.241,82.23,62.33,0.98,0.15,1019,3.7,147,5.1000000000000005,23.8010,18.5629
2017,1,2,20,30,25.5,0.44,0.084,0.66,83,692,354,0,0,22.3,83,692,0,354,0.241,82.72,66.93,0.98,0.15,1019,3.8000000000000003,146,4.800000000000001,18.6026,14.4547
2017,1,2,21,0,25.3,0.45,0.085,0.66,74,614,264,0,0,22.400000000000002,74,614,0,264,0.24,84.15,71.96000000000001,0.98,0.15,1019,3.8000000000000003,145,4.4,13.2749,10.2526
2017,1,2,21,30,24.900000000000002,0.45,0.085,0.66,61,498,170,0,0,22.400000000000002,61,498,0,170,0.241,86.17,77.32000000000001,0.98,0.15,1019,3.8000000000000003,143,4,8.1662,6.2490
2017,1,2,22,0,24.400000000000002,0.47000000000000003,0.08,0.66,41,325,81,0,1,22.400000000000002,41,325,0,81,0.241,88.63,82.94,0.98,0.15,1019,3.8000000000000003,141,3.7,0.0000,0.0000
2017,1,2,22,30,24.200000000000003,0.47000000000000003,0.08,0.66,13,52,14,0,1,22.400000000000002,13,52,0,14,0.242,89.79,88.60000000000001,0.98,0.15,1020,3.8000000000000003,140,3.7,0.0000,0.0000
2017,1,2,23,0,24,0.49,0.073,0.66,0,0,0,0,3,22.400000000000002,0,0,0,0,0.243,90.61,95.01,0.98,0.15,1020,3.8000000000000003,139,3.8000000000000003,0.0000,0.0000
2017,1,2,23,30,24,0.49,0.073,0.66,0,0,0,0,1,22.400000000000002,0,0,0,0,0.243,90.61,101.23,0.97,0.15,1020,3.8000000000000003,139,4,0.0000,0.0000
2017,1,3,0,0,24,0.49,0.069,0.66,0,0,0,0,1,22.5,0,0,0,0,0.243,91.12,107.56,0.97,0.15,1020,3.8000000000000003,140,4.2,0.0000,0.0000
2017,1,3,0,30,24,0.49,0.069,0.66,0,0,0,0,1,22.5,0,0,0,0,0.243,91.12,113.99000000000001,0.97,0.15,1020,3.8000000000000003,142,4.2,0.0000,0.0000
2017,1,3,1,0,24,0.49,0.068,0.66,0,0,0,0,0,22.6,0,0,0,0,0.244,91.66,120.49000000000001,0.97,0.15,1020,3.8000000000000003,143,4.3,0.0000,0.0000
2017,1,3,1,30,24,0.49,0.068,0.66,0,0,0,0,1,22.6,0,0,0,0,0.244,91.66,127.06,0.98,0.15,1020,3.9000000000000004,145,4.4,0.0000,0.0000
2017,1,3,2,0,24,0.48,0.07,0.66,0,0,0,0,0,22.700000000000003,0,0,0,0,0.244,92.36,133.68,0.98,0.15,1020,3.9000000000000004,146,4.5,0.0000,0.0000
2017,1,3,2,30,24,0.48,0.07,0.66,0,0,0,0,0,22.700000000000003,0,0,0,0,0.244,92.36,140.33,0.98,0.15,1020,3.9000000000000004,147,4.6000000000000005,0.0000,0.0000
2017,1,3,3,0,24,0.46,0.074,0.66,0,0,0,0,1,22.8,0,0,0,0,0.244,93.22,147,0.98,0.15,1020,4,148,4.800000000000001,0.0000,0.0000
2017,1,3,3,30,24.1,0.46,0.074,0.66,0,0,0,0,1,22.8,0,0,0,0,0.245,92.58,153.68,0.98,0.15,1019,4,149,4.9,0.0000,0.0000
2017,1,3,4,0,24.1,0.43,0.082,0.66,0,0,0,0,1,23,0,0,0,0,0.245,93.32000000000001,160.34,0.98,0.15,1019,4,149,5,0.0000,0.0000
2017,1,3,4,30,24.1,0.43,0.082,0.66,0,0,0,0,1,23,0,0,0,0,0.245,93.32000000000001,166.89000000000001,0.98,0.15,1019,4.1000000000000005,151,5,0.0000,0.0000
2017,1,3,5,0,24.1,0.39,0.088,0.66,0,0,0,0,8,23,0,0,0,0,0.245,93.69,172.99,0.98,0.15,1019,4.1000000000000005,152,5,0.0000,0.0000
2017,1,3,5,30,24.1,0.39,0.088,0.66,0,0,0,0,1,23,0,0,0,0,0.246,93.60000000000001,175.67000000000002,0.98,0.15,1018,4.1000000000000005,154,5,0.0000,0.0000
2017,1,3,6,0,24,0.37,0.092,0.66,0,0,0,0,8,23,0,0,0,0,0.246,94.42,171.01,0.98,0.15,1018,4.1000000000000005,155,4.9,0.0000,0.0000
2017,1,3,6,30,24,0.37,0.092,0.66,0,0,0,0,1,23,0,0,0,0,0.247,94.42,164.67000000000002,0.98,0.15,1018,4,157,4.9,0.0000,0.0000
2017,1,3,7,0,24,0.36,0.095,0.66,0,0,0,0,1,23.1,0,0,0,0,0.248,94.44,158.07,0.98,0.15,1017,4,158,4.9,0.0000,0.0000
2017,1,3,7,30,24,0.36,0.095,0.66,0,0,0,0,8,23.1,0,0,0,0,0.249,94.44,151.4,0.98,0.15,1017,4,161,4.800000000000001,0.0000,0.0000
2017,1,3,8,0,23.900000000000002,0.38,0.097,0.66,0,0,0,0,8,23,0,0,0,0,0.25,94.93,144.72,0.98,0.15,1017,4,163,4.7,0.0000,0.0000
2017,1,3,8,30,23.900000000000002,0.38,0.097,0.66,0,0,0,0,1,23,0,0,0,0,0.251,94.93,138.05,0.98,0.15,1017,4,165,4.6000000000000005,0.0000,0.0000
2017,1,3,9,0,23.8,0.41000000000000003,0.098,0.66,0,0,0,0,1,23,0,0,0,0,0.252,95.27,131.41,0.98,0.15,1016,4,168,4.5,0.0000,0.0000
2017,1,3,9,30,23.8,0.41000000000000003,0.098,0.66,0,0,0,0,1,23,0,0,0,0,0.253,95.27,124.8,0.98,0.15,1016,3.9000000000000004,170,4.5,0.0000,0.0000
2017,1,3,10,0,23.8,0.45,0.096,0.66,0,0,0,0,1,23,0,0,0,0,0.253,95.06,118.25,0.98,0.15,1017,3.9000000000000004,173,4.4,0.0000,0.0000
2017,1,3,10,30,23.8,0.45,0.096,0.66,0,0,0,0,1,23,0,0,0,0,0.253,95.06,111.77,0.98,0.15,1017,3.9000000000000004,177,4.4,0.0000,0.0000
2017,1,3,11,0,23.8,0.46,0.09,0.66,0,0,0,0,1,22.900000000000002,0,0,0,0,0.254,94.67,105.37,0.98,0.15,1017,3.9000000000000004,180,4.4,0.0000,0.0000
2017,1,3,11,30,23.900000000000002,0.46,0.09,0.66,0,0,0,0,1,22.900000000000002,0,0,0,0,0.254,94.11,99.07000000000001,0.98,0.15,1017,3.8000000000000003,184,4.5,0.0000,0.0000
2017,1,3,12,0,24,0.49,0.08700000000000001,0.66,0,0,0,0,1,23,0,0,0,0,0.254,94.08,92.9,0.98,0.15,1017,3.8000000000000003,187,4.5,0.0000,0.0000
2017,1,3,12,30,24.200000000000003,0.49,0.08700000000000001,0.66,23,140,32,0,1,23,23,140,0,32,0.254,92.96000000000001,86.67,0.98,0.15,1017,3.8000000000000003,190,4.7,0.0000,0.0000
2017,1,3,13,0,24.5,0.52,0.08,0.66,48,402,111,0,1,23.400000000000002,48,402,0,111,0.253,93.44,80.97,0.98,0.15,1017,3.7,193,4.800000000000001,0.0000,0.0000
2017,1,3,13,30,24.8,0.52,0.08,0.66,64,556,204,0,1,23.400000000000002,64,556,0,204,0.253,91.79,75.42,0.98,0.15,1017,3.7,195,4.9,9.9397,7.6329
2017,1,3,14,0,25.1,0.55,0.068,0.66,71,675,300,0,0,23.5,71,675,0,300,0.253,90.59,70.15,0.98,0.15,1017,3.7,197,5,15.3375,11.8750
2017,1,3,14,30,25.5,0.55,0.068,0.66,79,742,390,0,8,23.5,150,458,0,341,0.252,88.47,65.25,0.98,0.15,1017,3.6,198,5.1000000000000005,18.1546,14.1281
2017,1,3,15,0,25.900000000000002,0.55,0.063,0.66,83,794,470,0,8,23.200000000000003,177,413,0,378,0.252,85.17,60.82,0.98,0.15,1017,3.6,199,5.2,20.7376,16.1891
2017,1,3,15,30,26.1,0.55,0.063,0.66,87,825,538,0,8,23.200000000000003,202,412,0,426,0.251,84.18,56.95,0.98,0.15,1017,3.6,200,5.1000000000000005,23.8803,18.6799
2017,1,3,16,0,26.400000000000002,0.55,0.063,0.66,91,847,591,0,8,23,271,284,0,439,0.251,81.5,53.79,0.98,0.15,1017,3.6,202,5,24.9785,19.5639
2017,1,3,16,30,26.6,0.55,0.063,0.66,93,862,630,0,8,23,189,549,0,531,0.25,80.47,51.45,0.98,0.15,1016,3.6,204,4.800000000000001,30.5076,23.9134
2017,1,3,17,0,26.8,0.5700000000000001,0.063,0.66,94,870,652,0,8,22.900000000000002,209,540,0,556,0.249,79.09,50.07,0.98,0.15,1016,3.6,206,4.7,32.1121,25.1813
2017,1,3,17,30,26.900000000000002,0.5700000000000001,0.063,0.66,94,871,657,0,8,22.900000000000002,233,480,0,543,0.249,78.55,49.71,0.97,0.15,1015,3.7,207,4.5,31.4025,24.6275
